,id,carat,cut,color,clarity,depth,table,x,y,z,price
32801,32801,0.38,5,6,6,62.7,56.0,4.64,4.61,2.9,7.007000000000001
32802,32802,0.39,3,2,7,62.5,58.0,4.61,4.67,2.9,6.5760000000000005
32803,32803,0.38,5,7,3,62.1,55.0,4.64,4.67,2.89,6.492000000000001
32804,32804,0.51,4,8,4,60.9,58.0,5.18,5.14,3.14,7.4479999999999995
32805,32805,0.7,1,7,2,64.6,53.0,5.58,5.63,3.62,7.646
32806,32806,0.42,4,5,4,60.1,61.0,4.86,4.79,2.9,6.9910000000000005
32807,32807,1.27,4,5,5,61.1,60.0,6.99,7.03,4.28,9.145
32808,32808,2.13,4,6,2,61.5,58.0,8.28,8.33,5.11,9.744
32809,32809,0.75,4,4,2,62.3,57.0,5.79,5.73,3.59,7.712000000000001
32810,32810,0.71,3,7,4,59.9,59.0,5.77,5.81,3.47,7.98
32811,32811,0.52,5,8,6,62.3,56.0,5.12,5.15,3.2,7.767
32812,32812,0.74,5,6,5,61.9,54.0,5.78,5.82,3.59,8.186
32813,32813,2.01,3,4,2,63.2,59.0,8.04,8.0,5.07,9.412
32814,32814,0.7,3,8,3,62.1,56.0,5.65,5.69,3.52,7.896
32815,32815,1.02,5,7,2,61.6,55.0,6.46,6.52,4.0,8.481
32816,32816,0.34,3,5,7,60.9,57.0,4.53,4.56,2.76,6.707999999999999
32817,32817,1.14,2,5,1,63.7,56.0,6.63,6.55,4.2,7.752000000000001
32818,32818,0.4,3,5,3,61.1,61.0,4.7,4.76,2.89,6.553999999999999
32819,32819,0.33,5,7,4,60.5,56.0,4.51,4.48,2.72,6.832999999999999
32820,32820,0.81,3,5,2,62.7,56.0,5.91,5.96,3.72,7.882000000000001
32821,32821,0.75,3,8,3,60.7,55.0,5.87,5.92,3.58,7.962999999999999
32822,32822,1.59,5,3,2,61.6,57.0,7.56,7.51,4.64,8.984
32823,32823,0.52,5,5,5,61.8,55.0,5.17,5.21,3.21,7.432
32824,32824,0.32,4,5,4,62.3,60.0,4.37,4.4,2.73,6.33
32825,32825,2.19,4,3,2,60.8,60.0,8.34,8.38,5.08,9.618
32826,32826,1.09,5,5,6,60.6,57.0,6.62,6.7,4.05,9.032
32827,32827,2.01,2,5,3,60.1,61.0,8.04,8.12,4.86,9.818999999999999
32828,32828,0.3,3,2,5,59.5,60.0,4.39,4.45,2.63,6.057
32829,32829,0.54,2,5,5,60.8,62.0,5.22,5.24,3.18,7.43
32830,32830,0.94,4,4,4,62.5,58.0,6.26,6.18,3.89,8.357999999999999
32831,32831,0.6,4,4,3,60.1,61.0,5.43,5.39,3.25,7.106
32832,32832,2.28,5,2,3,61.6,57.0,8.5,8.43,5.21,9.454
32833,32833,1.0,4,8,4,59.6,60.0,6.57,6.52,3.9,8.835
32834,32834,1.54,4,4,4,61.9,59.0,7.33,7.31,4.53,9.373
32835,32835,0.35,2,4,6,60.4,56.0,4.57,4.59,2.77,6.43
32836,32836,0.91,5,6,3,62.0,57.0,6.22,6.24,3.86,8.477
32837,32837,0.76,5,4,5,61.6,56.0,5.85,5.9,3.62,8.139
32838,32838,0.38,3,7,8,59.5,57.0,4.77,4.84,2.86,7.2589999999999995
32839,32839,0.71,4,8,2,61.6,60.0,5.7,5.64,3.49,7.747999999999999
32840,32840,0.7,3,7,5,61.5,56.0,5.69,5.75,3.52,7.995
32841,32841,0.53,4,2,4,60.9,59.0,5.27,5.2,3.19,7.023
32842,32842,0.53,5,6,8,61.3,57.0,5.21,5.19,3.19,7.894
32843,32843,0.75,3,7,4,62.8,55.0,5.77,5.79,3.63,8.073
32844,32844,1.14,5,7,6,61.6,57.0,6.68,6.73,4.13,9.324
32845,32845,1.01,3,7,4,63.1,56.0,6.34,6.4,4.02,8.776
32846,32846,0.51,5,8,5,61.6,57.0,5.13,5.16,3.17,7.582000000000001
32847,32847,0.57,5,6,5,61.8,55.0,5.33,5.35,3.3,7.62
32848,32848,0.51,2,5,6,63.7,54.0,5.1,5.08,3.24,7.547000000000001
32849,32849,1.33,5,2,5,61.3,57.0,7.11,7.08,4.35,8.719
32850,32850,1.21,3,2,5,62.6,57.0,6.71,6.8,4.23,8.604
32851,32851,0.51,2,7,6,63.4,64.0,5.03,5.07,3.2,7.553
32852,32852,0.51,3,4,4,60.1,59.8,5.14,5.19,3.1,7.191
32853,32853,1.08,5,3,3,60.3,60.0,6.67,6.62,4.01,8.467
32854,32854,1.0,4,2,3,62.8,59.0,6.37,6.27,3.97,8.237
32855,32855,1.17,4,6,1,62.2,58.0,6.76,6.72,4.19,8.29
32856,32856,0.4,4,8,5,62.5,60.0,4.66,4.72,2.93,7.024
32857,32857,0.27,5,7,6,61.5,57.0,4.14,4.18,2.56,6.43
32858,32858,1.75,2,8,3,63.8,57.0,7.63,7.53,4.84,9.466000000000001
32859,32859,0.41,5,6,7,62.3,56.0,4.79,4.77,2.98,7.12
32860,32860,0.73,5,5,5,61.8,57.0,5.78,5.81,3.58,8.02
32861,32861,1.01,5,5,4,61.6,56.0,6.43,6.46,3.97,8.738999999999999
32862,32862,0.35,5,3,5,61.6,56.0,4.54,4.58,2.81,6.314
32863,32863,0.32,5,4,6,61.6,55.0,4.43,4.46,2.74,6.443
32864,32864,0.55,5,8,3,60.6,56.0,5.32,5.27,3.21,7.506
32865,32865,0.5,5,6,2,60.5,56.0,5.17,5.19,3.14,7.019
32866,32866,0.34,5,7,3,62.3,57.0,4.48,4.51,2.8,6.39
32867,32867,1.23,5,4,4,62.3,56.0,6.86,6.79,4.25,8.89
32868,32868,0.59,5,6,6,62.1,57.0,5.37,5.38,3.34,7.843999999999999
32869,32869,1.51,1,8,2,66.2,54.0,7.19,7.08,4.72,8.794
32870,32870,0.3,5,8,7,61.8,55.0,4.33,4.35,2.68,6.837999999999999
32871,32871,0.38,3,3,4,61.7,56.0,4.65,4.68,2.88,6.522
32872,32872,0.5,5,4,7,61.9,54.0,5.13,5.14,3.18,7.407
32873,32873,0.31,5,7,6,61.6,55.0,4.35,4.38,2.69,6.704
32874,32874,0.3,4,8,4,60.9,58.0,4.35,4.32,2.64,6.815
32875,32875,0.32,4,6,7,60.7,58.0,4.43,4.4,2.68,7.165
32876,32876,0.53,5,7,4,62.1,56.0,5.2,5.17,3.22,7.502999999999999
32877,32877,1.34,4,4,3,62.4,57.0,7.07,6.96,4.38,8.827
32878,32878,0.42,5,5,8,61.9,53.0,4.83,4.87,3.0,7.162000000000001
32879,32879,1.5,4,2,2,61.3,59.0,7.38,7.33,4.51,8.585
32880,32880,1.23,5,5,3,61.4,56.0,6.94,6.91,4.25,8.781
32881,32881,0.57,3,7,6,59.6,58.0,5.39,5.41,3.22,7.812
32882,32882,0.72,4,6,3,62.6,59.0,5.74,5.69,3.58,7.747999999999999
32883,32883,0.5,2,7,5,61.0,61.0,5.07,5.12,3.11,7.447
32884,32884,0.34,5,6,6,61.3,56.0,4.52,4.56,2.78,6.742999999999999
32885,32885,0.51,3,3,3,63.5,60.0,5.03,5.05,3.2,6.952999999999999
32886,32886,0.31,5,7,4,61.5,55.0,4.41,4.37,2.7,6.771
32887,32887,0.38,5,6,4,62.2,57.0,4.6,4.63,2.87,6.685
32888,32888,0.3,4,4,3,61.2,60.0,4.31,4.29,2.63,6.292000000000001
32889,32889,1.52,5,7,5,62.4,54.0,7.32,7.39,4.59,9.736
32890,32890,2.05,5,4,3,61.9,57.0,8.09,8.14,5.02,9.741
32891,32891,1.24,5,7,4,62.7,58.0,6.79,6.86,4.28,9.092
32892,32892,0.51,4,5,4,61.3,59.0,5.17,5.11,3.15,7.274
32893,32893,1.03,5,6,2,62.6,57.0,6.44,6.4,4.02,8.149
32894,32894,0.9,3,6,5,60.7,57.0,6.16,6.23,3.76,8.564
32895,32895,0.59,5,4,6,61.8,56.0,5.37,5.41,3.33,7.513999999999999
32896,32896,0.73,3,8,3,60.8,59.0,5.8,5.85,3.54,8.011000000000001
32897,32897,0.31,4,5,5,62.4,58.0,4.31,4.34,2.7,6.438
32898,32898,1.22,4,6,4,59.8,59.0,6.96,6.92,4.15,9.038
32899,32899,0.31,4,5,8,61.0,59.0,4.36,4.33,2.65,6.896
32900,32900,1.13,4,4,2,62.3,59.0,6.68,6.65,4.15,8.365
32901,32901,0.5,5,3,5,61.0,57.0,5.11,5.13,3.12,7.144
32902,32902,0.33,5,6,7,61.7,57.0,4.44,4.47,2.75,6.862
32903,32903,1.5,5,3,3,62.3,56.0,7.35,7.41,4.6,9.033
32904,32904,0.59,4,5,4,61.1,57.0,5.43,5.4,3.31,7.489
32905,32905,0.5,2,3,6,64.8,56.0,4.92,4.99,3.21,7.155
32906,32906,0.32,4,4,4,62.3,57.0,4.39,4.37,2.73,6.474
32907,32907,0.58,5,6,5,61.4,56.0,5.38,5.4,3.31,7.577000000000001
32908,32908,1.61,3,2,4,61.7,59.0,7.46,7.51,4.62,8.949
32909,32909,0.31,5,4,7,61.8,57.0,4.32,4.35,2.68,6.561
32910,32910,0.27,5,4,4,61.8,56.0,4.15,4.17,2.57,6.395
32911,32911,0.75,3,7,3,61.1,59.0,5.85,5.9,3.59,8.008
32912,32912,0.41,2,6,6,63.6,56.0,4.68,4.72,2.99,6.904
32913,32913,0.71,5,6,3,61.9,56.0,5.69,5.74,3.54,8.006
32914,32914,0.27,5,8,6,62.6,56.0,4.15,4.13,2.59,6.683
32915,32915,0.3,4,8,4,60.4,59.0,4.35,4.33,2.62,6.815
32916,32916,0.3,4,6,8,61.6,58.0,4.34,4.3,2.66,6.989
32917,32917,1.01,2,4,2,65.7,60.0,6.17,6.19,4.06,8.275
32918,32918,1.12,4,5,3,60.1,58.0,6.78,6.83,4.09,8.562999999999999
32919,32919,0.56,5,8,4,62.1,57.0,5.28,5.25,3.27,7.632999999999999
32920,32920,0.3,3,3,3,62.6,57.0,4.25,4.28,2.67,6.004
32921,32921,0.6,3,7,2,62.8,56.0,5.41,5.45,3.41,7.233
32922,32922,0.71,3,8,3,63.2,58.0,5.65,5.68,3.58,7.894
32923,32923,0.71,3,4,2,63.2,58.0,5.63,5.67,3.57,7.723
32924,32924,1.15,4,4,3,62.0,58.0,6.77,6.66,4.16,8.613999999999999
32925,32925,1.5,5,6,4,61.9,56.0,7.33,7.31,4.53,9.654
32926,32926,0.34,5,8,3,62.7,56.0,4.45,4.48,2.8,6.439
32927,32927,0.42,4,3,3,62.6,58.0,4.8,4.76,2.99,6.688
32928,32928,0.53,5,7,6,62.2,54.0,5.19,5.23,3.24,7.729
32929,32929,0.33,5,5,7,61.4,55.0,4.46,4.48,2.74,6.709
32930,32930,0.74,4,7,2,59.0,55.0,6.03,5.94,3.53,7.803
32931,32931,0.66,4,6,5,60.8,58.0,5.67,5.64,3.44,7.77
32932,32932,0.72,5,3,4,61.2,57.0,5.75,5.79,3.53,7.882000000000001
32933,32933,0.41,5,6,3,62.9,56.0,4.73,4.71,2.97,6.876
32934,32934,0.41,3,5,4,61.3,57.0,4.76,4.8,2.93,6.718
32935,32935,0.32,4,4,6,62.2,58.0,4.38,4.33,2.71,6.65
32936,32936,1.21,4,5,2,58.9,61.0,6.98,6.91,4.09,8.512
32937,32937,0.32,3,4,4,62.7,54.0,4.39,4.41,2.76,6.225
32938,32938,0.64,3,4,2,64.2,58.0,5.43,5.48,3.5,7.164
32939,32939,1.23,5,3,3,62.1,57.0,6.83,6.88,4.26,8.772
32940,32940,0.31,5,7,6,62.0,54.0,4.38,4.39,2.72,6.7620000000000005
32941,32941,2.0,3,3,4,63.3,56.0,8.03,7.98,5.07,9.722999999999999
32942,32942,0.42,3,5,4,62.1,55.0,4.8,4.83,2.99,6.75
32943,32943,1.51,4,5,5,62.4,59.0,7.28,7.25,4.53,9.521
32944,32944,1.02,5,6,3,62.8,55.0,6.43,6.4,4.03,8.594
32945,32945,1.56,5,4,3,62.4,54.0,7.48,7.43,4.65,9.281
32946,32946,1.25,4,3,2,61.0,60.0,6.98,6.93,4.24,8.525
32947,32947,0.27,4,5,4,62.4,59.0,4.11,4.13,2.57,5.984
32948,32948,0.51,3,8,4,63.2,56.0,5.04,5.08,3.2,7.4510000000000005
32949,32949,0.41,5,7,6,61.0,56.0,4.79,4.82,2.93,7.079
32950,32950,0.72,5,3,6,61.7,55.0,5.71,5.76,3.54,7.836
32951,32951,0.3,5,6,7,61.9,57.0,4.3,4.32,2.67,6.654
32952,32952,1.01,2,7,2,61.4,64.0,6.29,6.42,3.9,8.363
32953,32953,0.9,5,6,2,61.9,56.0,6.19,6.24,3.85,8.242
32954,32954,1.37,5,2,4,63.0,57.0,7.11,7.05,4.46,8.671
32955,32955,0.41,2,7,3,63.3,57.0,4.73,4.75,3.0,6.627000000000001
32956,32956,0.52,5,7,6,61.3,56.0,5.18,5.2,3.18,7.892
32957,32957,1.51,4,8,3,61.1,60.0,7.37,7.32,4.49,9.414
32958,32958,0.5,4,6,4,61.7,60.0,5.06,5.02,3.11,7.188
32959,32959,0.33,5,7,3,61.5,55.0,4.46,4.49,2.75,6.277
32960,32960,0.96,3,5,3,60.3,57.0,6.35,6.38,3.84,8.357999999999999
32961,32961,0.5,5,7,4,60.6,59.0,5.1,5.2,3.12,7.412000000000001
32962,32962,1.14,4,5,2,62.8,58.0,6.68,6.64,4.18,8.351
32963,32963,0.7,3,3,5,63.1,57.0,5.67,5.59,3.55,7.787999999999999
32964,32964,1.01,4,3,2,60.5,60.0,6.52,6.5,3.94,8.312000000000001
32965,32965,1.64,5,4,4,60.6,57.0,7.71,7.67,4.66,9.437999999999999
32966,32966,0.26,3,7,7,59.9,58.0,4.17,4.18,2.5,6.392
32967,32967,1.67,4,3,4,61.9,56.0,7.64,7.6,4.72,9.281
32968,32968,0.72,2,2,5,63.7,54.0,5.71,5.68,3.63,7.631
32969,32969,0.53,5,5,5,62.4,54.0,5.18,5.21,3.24,7.414
32970,32970,0.4,4,5,5,61.3,60.0,4.66,4.71,2.87,6.777
32971,32971,0.7,3,8,4,60.7,58.0,5.7,5.73,3.47,8.037
32972,32972,1.24,5,5,3,62.7,56.0,6.89,6.85,4.31,8.5
32973,32973,0.51,5,7,3,61.5,55.0,5.16,5.18,3.18,7.271
32974,32974,1.3,4,4,3,59.9,59.0,7.18,7.12,4.28,8.922
32975,32975,0.42,4,8,6,59.6,59.0,4.9,4.96,2.94,7.032
32976,32976,1.21,2,7,3,63.6,58.0,6.65,6.77,4.27,8.834
32977,32977,1.57,4,4,5,60.5,61.0,7.6,7.51,4.57,9.299
32978,32978,0.32,5,3,7,62.4,55.0,4.38,4.34,2.72,6.627999999999999
32979,32979,1.06,4,3,3,61.9,57.0,6.61,6.51,4.06,8.401
32980,32980,0.54,5,7,3,61.5,57.0,5.25,5.22,3.22,7.401
32981,32981,0.4,4,4,5,62.7,59.0,4.71,4.63,2.93,6.843999999999999
32982,32982,0.44,5,8,5,62.3,55.0,4.88,4.85,3.03,7.165
32983,32983,0.53,5,8,2,61.6,55.0,5.21,5.24,3.22,7.182
32984,32984,1.0,4,4,3,62.7,58.0,6.41,6.32,3.99,8.46
32985,32985,0.54,3,6,3,63.0,57.0,5.18,5.23,3.28,7.135
32986,32986,0.75,5,5,3,62.2,57.0,5.84,5.8,3.62,7.815
32987,32987,0.32,5,8,3,59.3,55.0,4.53,4.51,2.68,6.627999999999999
32988,32988,0.7,5,3,4,61.4,56.0,5.72,5.75,3.52,7.728
32989,32989,1.15,5,7,6,61.5,57.0,6.72,6.75,4.14,9.408999999999999
32990,32990,1.04,4,8,2,58.3,58.0,6.67,6.63,3.88,8.237
32991,32991,0.3,5,2,8,61.5,56.0,4.32,4.33,2.66,6.192
32992,32992,0.32,5,4,5,62.5,55.0,4.36,4.38,2.73,6.43
32993,32993,0.78,4,7,5,62.5,57.0,5.94,5.9,3.7,8.144
32994,32994,0.24,5,6,5,61.3,56.0,4.0,4.03,2.46,6.037999999999999
32995,32995,1.0,4,5,2,62.7,59.0,6.3,6.36,3.97,8.318
32996,32996,1.5,5,6,4,60.4,57.0,7.41,7.43,4.48,9.552
32997,32997,0.64,5,5,7,61.9,56.0,5.53,5.56,3.43,7.925
32998,32998,2.01,2,6,2,58.1,64.0,8.23,8.19,4.77,9.695
32999,32999,1.27,4,4,4,62.6,59.0,6.83,6.93,4.31,8.818
33000,33000,0.54,5,8,4,61.1,57.0,5.25,5.22,3.2,7.597
33001,33001,0.5,2,8,3,63.9,56.0,5.02,4.93,3.18,7.136
33002,33002,0.72,4,7,2,61.6,59.0,5.83,5.68,3.55,7.61
33003,33003,0.7,3,6,3,63.2,57.0,5.68,5.62,3.57,7.792999999999999
33004,33004,1.07,4,8,3,61.8,61.0,6.57,6.54,4.05,8.677999999999999
33005,33005,0.72,4,8,3,62.6,59.0,5.74,5.7,3.58,7.912999999999999
33006,33006,2.0,1,3,5,58.5,68.0,8.26,8.15,4.8,9.335
33007,33007,1.21,5,5,5,62.7,54.0,6.8,6.82,4.27,9.14
33008,33008,0.3,3,5,6,61.8,59.0,4.22,4.26,2.62,6.528
33009,33009,0.5,5,6,6,61.3,59.0,5.05,5.1,3.11,7.7010000000000005
33010,33010,0.3,4,4,7,60.7,58.0,4.35,4.38,2.65,6.43
33011,33011,0.3,5,5,4,63.0,55.0,4.31,4.29,2.71,6.515
33012,33012,0.34,5,4,6,61.4,56.0,4.48,4.51,2.76,6.747999999999999
33013,33013,1.58,4,6,2,60.7,60.0,7.54,7.51,4.57,8.852
33014,33014,0.34,4,3,3,62.7,58.0,4.4,4.43,2.77,6.103
33015,33015,0.41,5,2,4,61.7,55.0,4.8,4.82,2.97,6.417999999999999
33016,33016,0.34,2,7,2,63.7,55.0,4.46,4.43,2.83,6.417000000000001
33017,33017,0.9,4,7,3,62.3,61.0,6.17,6.12,3.83,8.243
33018,33018,1.29,5,3,4,62.7,57.0,6.97,6.91,4.35,8.781
33019,33019,1.53,4,6,3,62.0,56.0,7.47,7.39,4.61,9.339
33020,33020,0.34,4,4,5,60.8,59.0,4.48,4.53,2.74,6.39
33021,33021,1.06,3,6,2,62.6,60.0,6.54,6.44,4.06,8.441
33022,33022,0.34,4,4,4,61.7,60.0,4.51,4.47,2.77,6.535
33023,33023,1.01,5,6,5,62.5,54.0,6.43,6.46,4.03,8.918
33024,33024,0.31,5,4,5,61.8,54.2,4.33,4.37,2.69,6.3229999999999995
33025,33025,0.31,4,6,4,61.3,59.0,4.34,4.31,2.65,6.687
33026,33026,1.12,5,5,2,62.1,57.0,6.71,6.65,4.14,8.347999999999999
33027,33027,0.3,5,4,3,62.2,53.0,4.29,4.32,2.68,6.242000000000001
33028,33028,0.33,5,5,5,62.9,57.0,4.43,4.38,2.77,6.75
33029,33029,0.64,5,3,2,61.2,55.0,5.54,5.6,3.41,7.136
33030,33030,0.3,4,6,4,60.6,60.0,4.39,4.36,2.65,6.654
33031,33031,0.39,3,5,5,62.7,58.0,4.63,4.69,2.92,6.682
33032,33032,1.26,5,5,7,61.7,56.0,6.96,6.98,4.3,9.325
33033,33033,0.71,4,5,4,60.3,60.0,5.76,5.81,3.49,7.89
33034,33034,1.7,4,4,2,62.1,56.0,7.66,7.55,4.72,8.945
33035,33035,0.31,5,7,4,62.0,55.0,4.34,4.37,2.7,6.522
33036,33036,1.16,5,7,2,59.9,57.0,6.8,6.82,4.08,8.517000000000001
33037,33037,0.59,5,7,2,62.5,57.0,5.32,5.37,3.34,7.1739999999999995
33038,33038,0.42,4,5,8,61.6,58.0,4.76,4.79,2.94,7.244
33039,33039,0.71,5,5,3,60.5,56.0,5.8,5.76,3.5,7.928999999999999
33040,33040,0.61,5,7,6,62.4,53.9,5.42,5.43,3.38,7.975
33041,33041,1.03,5,5,6,61.6,57.0,6.48,6.51,4.0,8.972000000000001
33042,33042,0.71,3,2,3,59.1,61.0,5.82,5.85,3.45,7.529
33043,33043,0.3,5,4,5,62.5,56.0,4.24,4.27,2.66,6.265
33044,33044,0.4,5,4,6,62.2,56.0,4.7,4.75,2.94,6.777
33045,33045,1.63,5,5,2,62.6,53.0,7.55,7.49,4.71,9.276
33046,33046,1.04,5,4,2,62.0,57.0,6.53,6.43,4.02,8.208
33047,33047,0.76,5,7,3,60.6,57.0,5.91,5.93,3.59,7.992999999999999
33048,33048,1.28,3,3,2,62.6,58.0,6.87,6.89,4.32,8.64
33049,33049,1.01,3,4,4,63.1,56.0,6.41,6.36,4.03,8.524
33050,33050,0.7,1,4,3,64.5,59.0,5.54,5.51,3.56,7.685
33051,33051,1.01,5,5,4,62.1,59.0,6.39,6.43,3.98,8.964
33052,33052,0.32,4,5,4,62.0,58.0,4.33,4.38,2.7,6.33
33053,33053,0.32,4,5,4,61.7,60.0,4.32,4.4,2.69,6.33
33054,33054,0.41,3,7,7,59.8,62.0,4.79,4.84,2.88,6.962999999999999
33055,33055,1.75,3,3,2,61.2,57.0,7.71,7.76,4.73,9.22
33056,33056,0.74,5,5,2,62.7,56.0,5.75,5.8,3.62,7.792999999999999
33057,33057,0.37,4,6,4,60.5,59.0,4.62,4.67,2.81,6.545
33058,33058,0.51,5,8,3,61.6,56.0,5.1,5.12,3.15,7.358
33059,33059,1.32,4,3,3,62.2,58.0,7.04,6.99,4.36,8.746
33060,33060,0.38,5,5,4,59.5,58.0,4.75,4.77,2.83,6.581
33061,33061,0.4,3,5,2,63.1,59.0,4.7,4.65,2.95,6.64
33062,33062,0.24,5,2,6,62.8,57.0,3.96,3.94,2.48,6.068
33063,33063,0.53,5,6,4,62.2,55.0,5.16,5.19,3.22,7.409
33064,33064,0.5,3,7,5,61.4,55.0,5.09,5.14,3.14,7.47
33065,33065,1.0,3,7,3,63.2,57.0,6.39,6.36,4.03,8.593
33066,33066,1.05,5,7,5,62.6,57.0,6.5,6.44,4.05,8.957
33067,33067,2.0,1,4,2,67.9,55.0,7.67,7.58,5.18,9.298
33068,33068,1.0,3,7,6,59.1,58.0,6.5,6.57,3.86,9.192
33069,33069,0.71,5,7,3,61.3,55.0,5.77,5.72,3.52,7.943
33070,33070,1.52,4,8,3,60.8,61.0,7.39,7.26,4.45,9.325
33071,33071,0.59,5,8,3,61.2,56.0,5.38,5.43,3.31,7.435
33072,33072,0.39,5,6,6,62.0,54.0,4.7,4.72,2.92,6.896
33073,33073,0.3,5,6,6,62.1,57.0,4.27,4.29,2.66,6.542000000000001
33074,33074,1.01,4,6,6,60.4,59.0,6.49,6.45,3.91,9.13
33075,33075,0.37,5,6,5,61.7,56.0,4.61,4.63,2.85,6.6979999999999995
33076,33076,0.97,3,6,2,62.9,57.0,6.28,6.31,3.96,8.347999999999999
33077,33077,0.7,3,7,3,61.2,57.0,5.68,5.73,3.49,7.92
33078,33078,0.41,5,7,5,61.5,56.0,4.79,4.77,2.94,6.981
33079,33079,0.74,5,6,3,60.4,56.0,5.86,5.83,3.53,7.774
33080,33080,0.52,3,2,3,62.5,59.0,5.14,5.16,3.22,6.9270000000000005
33081,33081,0.62,1,6,8,60.1,61.0,5.53,5.56,3.33,7.959
33082,33082,1.18,3,6,3,59.9,59.0,6.85,6.87,4.11,8.708
33083,33083,2.28,3,3,2,62.9,57.0,8.34,8.41,5.27,9.683
33084,33084,1.16,4,8,1,61.8,59.0,6.74,6.78,4.18,8.201
33085,33085,0.51,5,5,6,62.6,57.0,5.12,5.1,3.2,7.587999999999999
33086,33086,0.3,3,4,7,63.3,60.0,4.25,4.22,2.68,6.778
33087,33087,0.71,5,8,3,60.8,56.0,5.8,5.77,3.52,7.96
33088,33088,1.21,5,5,6,62.0,56.0,6.8,6.84,4.23,9.247
33089,33089,0.51,4,7,3,62.6,60.0,5.13,5.06,3.2,7.12
33090,33090,0.5,3,3,3,62.2,60.0,5.02,5.05,3.13,6.955
33091,33091,2.03,3,3,5,63.2,60.0,8.01,7.98,5.05,9.622
33092,33092,1.26,5,3,2,59.6,57.0,7.04,7.01,4.19,8.456
33093,33093,0.31,5,5,5,60.6,56.0,4.38,4.4,2.66,6.441
33094,33094,0.74,5,6,6,61.5,54.0,5.84,5.86,3.6,8.039
33095,33095,1.1,5,6,3,61.4,55.0,6.65,6.68,4.09,8.724
33096,33096,1.23,5,8,4,62.3,57.0,6.86,6.82,4.26,9.193999999999999
33097,33097,1.01,4,5,4,60.6,61.0,6.4,6.33,3.86,8.717
33098,33098,0.38,5,6,7,61.9,55.0,4.67,4.7,2.9,6.999
33099,33099,1.54,4,3,2,60.1,61.0,7.46,7.41,4.47,8.952
33100,33100,0.39,3,5,7,60.3,57.0,4.74,4.78,2.87,6.772
33101,33101,0.51,5,5,5,60.2,57.0,5.16,5.21,3.13,7.398
33102,33102,1.54,3,2,5,63.5,57.0,7.27,7.37,4.65,9.136000000000001
33103,33103,0.76,3,6,4,62.0,58.0,5.8,5.86,3.62,7.962999999999999
33104,33104,1.51,3,7,3,63.5,57.0,7.28,7.23,4.61,9.296
33105,33105,0.92,2,5,6,58.8,57.0,6.32,6.37,3.73,8.592
33106,33106,0.54,5,4,4,61.5,55.0,5.25,5.28,3.24,7.281000000000001
33107,33107,0.57,5,7,4,60.4,57.0,5.4,5.35,3.25,7.575
33108,33108,1.02,2,7,2,64.2,59.0,6.26,6.2,4.0,8.392999999999999
33109,33109,0.62,5,5,2,60.6,57.0,5.53,5.56,3.36,7.2410000000000005
33110,33110,1.01,4,5,4,61.2,57.0,6.46,6.41,3.94,8.648
33111,33111,1.52,3,5,4,60.8,57.0,7.41,7.49,4.53,9.441
33112,33112,1.32,4,6,2,60.6,60.0,7.05,7.1,4.29,8.786
33113,33113,0.4,5,6,7,62.5,57.0,4.72,4.75,2.96,7.141
33114,33114,1.5,4,6,2,62.4,58.0,7.31,7.24,4.54,8.862
33115,33115,3.0,1,4,1,67.1,57.0,8.93,8.84,5.97,8.993
33116,33116,0.31,5,7,2,61.7,56.0,4.35,4.4,2.7,6.075
33117,33117,1.5,3,3,3,63.1,59.0,7.16,7.23,4.54,9.023
33118,33118,0.55,3,7,4,61.5,56.0,5.25,5.28,3.24,7.4879999999999995
33119,33119,0.31,3,4,8,61.3,55.0,4.37,4.4,2.69,6.657
33120,33120,1.74,4,5,5,61.7,58.0,7.78,7.69,4.77,9.793
33121,33121,0.52,4,5,4,62.1,58.0,5.18,5.15,3.21,7.3629999999999995
33122,33122,1.44,4,4,2,62.1,55.0,7.25,7.2,4.49,8.912
33123,33123,0.71,4,8,3,61.4,58.0,5.75,5.79,3.54,7.977
33124,33124,0.35,3,5,5,60.7,61.0,4.54,4.58,2.77,6.56
33125,33125,0.92,2,7,3,63.7,57.0,6.14,6.11,3.9,8.339
33126,33126,0.32,4,5,5,61.3,62.0,4.42,4.39,2.7,6.718999999999999
33127,33127,0.8,5,6,2,61.4,56.0,5.99,5.93,3.66,8.027000000000001
33128,33128,1.0,4,8,3,62.1,58.0,6.45,6.34,3.97,8.61
33129,33129,0.51,5,6,6,61.2,56.0,5.17,5.19,3.17,7.646
33130,33130,0.43,3,5,4,61.0,56.0,4.87,4.89,2.98,6.7379999999999995
33131,33131,0.57,5,5,3,62.1,56.0,5.28,5.32,3.29,7.233
33132,33132,0.55,3,8,2,63.3,56.0,5.24,5.21,3.31,7.221
33133,33133,0.77,5,8,4,61.1,57.0,5.93,5.96,3.63,8.252
33134,33134,0.31,5,5,4,62.2,53.0,4.37,4.38,2.72,6.332000000000001
33135,33135,0.8,5,6,5,62.4,55.0,5.92,5.88,3.68,8.265
33136,33136,0.34,4,3,3,60.0,58.0,4.55,4.51,2.72,6.377999999999999
33137,33137,0.35,5,7,3,61.0,57.0,4.57,4.54,2.78,6.669
33138,33138,0.33,5,6,8,62.2,53.0,4.46,4.48,2.78,6.864
33139,33139,0.5,3,7,5,60.0,60.0,5.13,5.2,3.1,7.499
33140,33140,0.31,5,6,6,61.3,56.0,4.38,4.39,2.69,6.544
